user_id,total_watch_time,watch_count,search_count,avg_search_time,search_click_rate,recommend_count
user_08463,232.21,14,4.0,18.55,0.75,7.0
user_08464,237.56,9,1.0,32.6,1.0,8.0
user_08465,261.96999999999997,11,1.0,8.4,0.0,5.0
user_08466,113.49000000000001,11,0.0,0.0,0.0,6.0
user_08467,127.30000000000001,6,3.0,19.7,0.6666666666666666,5.0
user_08468,235.18,11,1.0,19.0,1.0,4.0
user_08469,143.79,8,3.0,10.5,1.0,8.0
user_08470,322.81,20,7.0,23.0,0.2857142857142857,11.0
user_08471,63.47,4,0.0,0.0,0.0,5.0
user_08472,213.64999999999998,11,2.0,25.6,1.0,9.0
user_08473,145.77,8,3.0,9.366666666666667,0.6666666666666666,4.0
user_08474,97.55,3,6.0,12.233333333333334,0.5,5.0
user_08475,319.32,14,6.0,33.5,0.6666666666666666,7.0
user_08476,393.48,15,2.0,34.5,0.5,5.0
user_08477,134.26,10,2.0,19.0,0.5,5.0
user_08478,234.4,10,6.0,29.2,0.3333333333333333,3.0
user_08479,49.61,6,4.0,9.125,0.25,8.0
user_08480,169.29,8,3.0,32.36666666666667,1.0,11.0
user_08481,302.29999999999995,14,2.0,22.700000000000003,0.5,4.0
user_08482,256.24,10,2.0,13.05,0.5,9.0
user_08483,305.07,11,3.0,15.366666666666667,0.3333333333333333,6.0
user_08484,164.56,10,5.0,27.839999999999996,0.4,5.0
user_08485,478.66999999999996,19,4.0,20.575,0.75,7.0
user_08486,160.41,8,1.0,8.4,0.0,5.0
user_08487,56.35,5,4.0,24.425,0.5,3.0
user_08488,125.57,11,5.0,14.74,0.0,5.0
user_08489,199.98000000000002,9,4.0,21.75,0.5,8.0
user_08490,38.660000000000004,4,1.0,16.5,1.0,5.0
user_08491,269.51,14,1.0,5.6,1.0,2.0
user_08492,238.81,14,1.0,14.9,0.0,3.0
user_08493,97.78999999999999,6,2.0,10.45,0.5,2.0
user_08494,397.02,13,2.0,7.85,0.5,5.0
user_08495,255.63,12,0.0,0.0,0.0,4.0
user_08496,428.07,20,4.0,24.5,0.25,6.0
user_08497,180.74,8,1.0,20.2,0.0,5.0
user_08498,193.63,10,2.0,19.200000000000003,0.0,2.0
user_08499,214.46,12,1.0,13.9,0.0,6.0
user_08500,530.22,17,2.0,25.3,1.0,3.0
user_08501,328.37,12,7.0,19.928571428571427,0.14285714285714285,5.0
user_08502,392.41,16,2.0,3.0,1.0,7.0
user_08503,198.31,9,2.0,9.1,1.0,3.0
user_08504,284.39,12,4.0,19.025,0.25,5.0
user_08505,314.88,9,2.0,27.0,0.5,6.0
user_08506,154.01,12,3.0,17.2,0.3333333333333333,7.0
user_08507,180.54,9,1.0,18.1,0.0,8.0
user_08508,245.51,6,3.0,10.933333333333332,0.3333333333333333,4.0
user_08509,212.15,13,1.0,4.7,1.0,6.0
user_08510,251.78,13,0.0,0.0,0.0,8.0
user_08511,190.68,7,1.0,21.2,1.0,7.0
user_08512,439.65,17,1.0,9.6,0.0,12.0
user_08513,165.48,8,2.0,33.55,1.0,9.0
user_08514,224.11,11,1.0,12.9,1.0,9.0
user_08515,141.71,9,5.0,12.84,0.8,8.0
user_08516,173.26,9,5.0,24.7,0.4,5.0
user_08517,293.07,9,1.0,45.1,0.0,5.0
user_08518,59.31999999999999,2,5.0,14.34,0.2,4.0
user_08519,123.28999999999999,6,2.0,15.200000000000001,0.0,4.0
user_08520,178.55,13,5.0,22.54,0.6,7.0
user_08521,109.89,8,3.0,22.833333333333332,0.6666666666666666,1.0
user_08522,233.71,18,3.0,14.733333333333334,0.6666666666666666,3.0
user_08523,275.38,10,0.0,0.0,0.0,6.0
user_08524,291.4,12,2.0,32.7,0.5,3.0
user_08525,427.4,17,1.0,24.6,1.0,3.0
user_08526,39.33,2,3.0,27.133333333333336,0.6666666666666666,8.0
user_08527,225.08,15,2.0,23.85,0.0,4.0
user_08528,454.19,19,3.0,27.066666666666666,1.0,5.0
user_08529,142.03,7,1.0,18.6,1.0,6.0
user_08530,73.02,7,2.0,5.1,0.5,8.0
user_08531,376.1,17,0.0,0.0,0.0,16.0
user_08532,205.85,14,3.0,16.9,1.0,8.0
user_08533,563.44,14,0.0,0.0,0.0,5.0
user_08534,144.99,11,1.0,12.0,1.0,3.0
user_08535,222.53,15,1.0,6.8,0.0,7.0
user_08536,174.65,10,2.0,23.45,1.0,10.0
user_08537,281.27,14,7.0,17.95714285714286,0.2857142857142857,9.0
user_08538,371.75,13,3.0,11.533333333333333,0.0,9.0
user_08539,332.22,12,4.0,14.125,0.5,3.0
user_08540,286.68,11,4.0,16.9,0.5,6.0
user_08541,185.7,10,2.0,13.35,1.0,12.0
user_08542,529.14,14,5.0,5.140000000000001,0.8,9.0
user_08543,162.07999999999998,5,4.0,8.95,0.75,5.0
user_08544,236.64000000000001,12,1.0,0.0,1.0,4.0
user_08545,187.81,10,3.0,16.46666666666667,0.3333333333333333,5.0
user_08546,134.86,9,3.0,33.0,0.6666666666666666,6.0
user_08547,251.35,8,2.0,5.95,0.5,2.0
user_08548,220.85999999999999,9,1.0,30.7,0.0,7.0
user_08549,313.4,13,0.0,0.0,0.0,3.0
user_08550,280.42,11,4.0,19.0,0.5,3.0
user_08551,142.22,8,6.0,23.349999999999998,0.5,5.0
user_08552,591.41,18,3.0,16.866666666666664,0.6666666666666666,8.0
user_08553,245.22,15,1.0,11.8,0.0,6.0
user_08554,269.78999999999996,13,4.0,14.025,0.25,2.0
user_08555,219.89,9,3.0,23.0,0.6666666666666666,5.0
user_08556,281.81,15,2.0,17.9,0.5,6.0
user_08557,189.47,15,2.0,27.0,0.0,6.0
user_08558,243.98000000000002,9,4.0,19.65,0.25,4.0
user_08559,192.32999999999998,10,0.0,0.0,0.0,5.0
user_08560,144.07999999999998,9,1.0,46.4,0.0,5.0
user_08561,218.03,11,1.0,20.6,1.0,8.0
user_08562,171.42000000000002,11,8.0,16.8375,0.625,5.0
user_08563,327.61,12,6.0,25.5,0.6666666666666666,4.0
user_08564,48.57,3,3.0,21.366666666666664,0.3333333333333333,5.0
user_08565,160.3,11,3.0,21.400000000000002,0.3333333333333333,4.0
user_08566,262.51,9,1.0,18.0,0.0,6.0
user_08567,180.07,11,2.0,16.85,0.0,6.0
user_08568,349.41999999999996,15,1.0,56.1,1.0,4.0
user_08569,206.02,8,1.0,5.7,0.0,7.0
user_08570,177.46,7,3.0,20.266666666666666,0.6666666666666666,6.0
user_08571,49.190000000000005,3,2.0,14.55,0.5,9.0
user_08572,236.76,12,1.0,9.1,1.0,3.0
user_08573,475.58,18,2.0,14.75,0.0,3.0
user_08574,306.07,11,0.0,0.0,0.0,1.0
user_08575,246.22,9,3.0,28.866666666666664,1.0,10.0
user_08576,258.76,12,3.0,10.2,0.6666666666666666,3.0
user_08577,158.88,8,4.0,12.7,0.75,4.0
user_08578,295.74,13,2.0,22.75,0.0,4.0
user_08579,134.97,11,2.0,16.9,0.0,3.0
user_08580,193.0,9,1.0,8.0,1.0,11.0
user_08581,223.6,11,6.0,10.25,0.6666666666666666,6.0
user_08582,436.59999999999997,12,2.0,6.75,0.5,5.0
user_08583,204.93,7,2.0,33.15,0.5,4.0
user_08584,239.59,10,5.0,16.4,0.6,5.0
user_08585,341.74,16,3.0,23.666666666666668,1.0,4.0
user_08586,157.78,12,1.0,18.9,1.0,8.0
user_08587,273.57,13,5.0,11.84,0.8,6.0
user_08588,333.77,15,3.0,29.8,0.3333333333333333,2.0
user_08589,27.81,5,2.0,8.85,0.5,4.0
user_08590,180.20000000000002,6,3.0,28.666666666666668,0.3333333333333333,3.0
user_08591,174.10999999999999,12,0.0,0.0,0.0,7.0
user_08592,242.0,12,5.0,23.080000000000002,0.4,3.0
user_08593,253.89000000000001,11,4.0,8.55,0.0,4.0
user_08594,366.08,15,2.0,10.25,0.0,2.0
user_08595,242.9,16,4.0,16.6,0.5,2.0
user_08596,82.99,8,2.0,11.75,0.0,9.0
user_08597,205.19,12,3.0,32.46666666666666,0.6666666666666666,3.0
user_08598,288.31,13,1.0,3.6,0.0,7.0
user_08599,277.64,17,0.0,0.0,0.0,7.0
user_08600,142.55,11,5.0,18.419999999999998,0.6,3.0
user_08601,212.88,9,6.0,16.266666666666666,0.6666666666666666,2.0
user_08602,74.59,7,2.0,45.099999999999994,0.5,5.0
user_08603,126.47999999999999,7,7.0,22.37142857142857,0.42857142857142855,4.0
user_08604,245.57,13,1.0,14.3,1.0,4.0
user_08605,392.11,13,6.0,27.333333333333332,0.0,7.0
user_08606,156.96,11,7.0,20.97142857142857,0.42857142857142855,2.0
user_08607,271.07,11,6.0,18.283333333333335,0.5,7.0
user_08608,407.84,13,1.0,15.6,0.0,4.0
user_08609,333.46,14,2.0,19.1,0.0,6.0
user_08610,416.77000000000004,15,4.0,25.799999999999997,1.0,6.0
user_08611,185.91,6,6.0,25.433333333333334,0.16666666666666666,2.0
user_08612,392.34999999999997,12,1.0,28.2,0.0,4.0
user_08613,598.89,17,3.0,16.866666666666667,0.6666666666666666,10.0
user_08614,226.92,10,0.0,0.0,0.0,4.0
user_08615,555.58,26,14.0,17.714285714285715,0.2857142857142857,18.0
user_08616,199.21,12,4.0,25.475,0.75,8.0
user_08617,757.85,30,2.0,4.5,0.0,8.0
user_08618,216.75,7,0.0,0.0,0.0,7.0
user_08619,197.9,9,3.0,26.133333333333336,0.0,1.0
user_08620,237.85,10,3.0,21.900000000000002,0.0,6.0
user_08621,267.85,9,2.0,22.35,0.0,6.0
user_08622,193.0,10,3.0,16.066666666666666,0.6666666666666666,1.0
user_08623,344.93,11,1.0,26.6,0.0,4.0
user_08624,646.23,32,0.0,0.0,0.0,16.0
user_08625,199.91,15,2.0,10.2,0.5,8.0
user_08626,404.38,18,3.0,13.200000000000001,1.0,6.0
user_08627,213.70000000000002,10,5.0,24.3,1.0,4.0
user_08628,238.06,12,4.0,30.025000000000002,0.75,2.0
user_08629,208.62,8,2.0,32.55,0.5,4.0
user_08630,196.53,13,3.0,22.900000000000002,0.3333333333333333,8.0
user_08631,166.56,9,2.0,9.5,1.0,6.0
user_08632,218.44,10,6.0,21.816666666666666,0.16666666666666666,2.0
user_08633,265.98,15,1.0,4.6,1.0,8.0
user_08634,214.9,15,1.0,8.3,0.0,6.0
user_08635,157.79,11,4.0,30.049999999999997,0.25,11.0
user_08636,179.7,9,9.0,18.955555555555556,0.5555555555555556,8.0
user_08637,318.95,10,4.0,34.325,1.0,5.0
user_08638,238.4,14,3.0,57.866666666666674,0.3333333333333333,4.0
user_08639,231.04000000000002,11,6.0,16.433333333333334,0.5,8.0
user_08640,152.71,7,1.0,20.0,1.0,4.0
user_08641,132.31,9,5.0,14.74,0.8,4.0
user_08642,427.21999999999997,20,0.0,0.0,0.0,6.0
user_08643,64.13,6,1.0,41.9,1.0,5.0
user_08644,184.72,9,3.0,21.899999999999995,0.6666666666666666,5.0
user_08645,171.71,14,3.0,19.366666666666667,0.3333333333333333,6.0
user_08646,223.76,11,2.0,10.8,0.5,7.0
user_08647,222.59,7,1.0,3.2,0.0,7.0
user_08648,432.86,12,4.0,18.325,0.75,5.0
user_08649,265.44,11,1.0,18.2,1.0,6.0
user_08650,315.23,15,2.0,26.5,0.5,8.0
user_08651,551.95,15,2.0,14.85,0.5,5.0
user_08652,303.25,14,2.0,19.25,0.5,3.0
user_08653,315.07,16,6.0,19.25,0.6666666666666666,6.0
user_08654,285.45,12,0.0,0.0,0.0,7.0
user_08655,164.9,9,1.0,20.9,1.0,4.0
user_08656,241.51,9,2.0,18.5,0.5,2.0
user_08657,271.33,14,2.0,13.549999999999999,0.0,5.0
user_08658,197.25,9,3.0,12.633333333333333,0.6666666666666666,4.0
user_08659,118.96000000000001,6,5.0,8.719999999999999,0.8,3.0
user_08660,314.37,10,3.0,10.0,0.3333333333333333,5.0
user_08661,62.410000000000004,6,4.0,28.25,0.25,9.0
user_08662,214.76,12,6.0,31.63333333333333,0.6666666666666666,3.0
user_08663,382.57,16,3.0,25.066666666666666,0.3333333333333333,6.0
user_08664,116.11,6,4.0,18.225,0.25,7.0
user_08665,258.82,14,3.0,29.066666666666666,0.3333333333333333,6.0
user_08666,147.98,7,3.0,18.2,1.0,3.0
user_08667,250.15,11,3.0,19.166666666666668,1.0,6.0
user_08668,362.66,10,1.0,4.4,1.0,5.0
user_08669,310.32,9,4.0,21.025,0.25,5.0
user_08670,259.42,12,2.0,15.95,0.5,3.0
user_08671,244.22,12,2.0,12.3,0.5,4.0
user_08672,355.38,13,3.0,14.933333333333332,0.3333333333333333,4.0
user_08673,229.01999999999998,11,3.0,28.766666666666666,0.3333333333333333,6.0
user_08674,136.26,5,2.0,8.15,1.0,3.0
user_08675,247.48,12,2.0,23.1,1.0,5.0
user_08676,573.9300000000001,28,6.0,12.833333333333334,0.3333333333333333,12.0
user_08677,180.77,9,2.0,5.15,0.5,6.0
user_08678,179.53,9,2.0,16.45,0.0,2.0
user_08679,257.64,9,4.0,31.224999999999998,0.5,6.0
user_08680,402.65,14,6.0,11.75,0.6666666666666666,1.0
user_08681,308.2,17,4.0,17.625,0.75,11.0
user_08682,209.37,10,4.0,24.525,0.25,7.0
user_08683,241.26,6,2.0,10.35,1.0,4.0
user_08684,198.53,9,3.0,14.966666666666667,0.3333333333333333,5.0
user_08685,224.06,12,4.0,12.100000000000001,0.25,1.0
user_08686,216.7,11,5.0,20.339999999999996,0.8,12.0
user_08687,94.66,5,2.0,25.4,0.5,4.0
user_08688,351.82,14,4.0,17.3,0.25,1.0
user_08689,158.12,9,1.0,23.4,0.0,4.0
user_08690,313.82,16,3.0,6.8999999999999995,0.3333333333333333,3.0
user_08691,124.43,9,5.0,14.580000000000002,0.4,6.0
user_08692,381.62,20,3.0,34.266666666666666,0.3333333333333333,8.0
user_08693,240.31,8,3.0,12.666666666666666,0.6666666666666666,8.0
user_08694,96.97,6,0.0,0.0,0.0,3.0
user_08695,540.67,24,6.0,12.133333333333335,0.3333333333333333,8.0
user_08696,150.11,7,0.0,0.0,0.0,7.0
user_08697,295.08,16,4.0,20.55,0.0,6.0
user_08698,382.48,16,4.0,36.45,0.75,6.0
user_08699,293.45,11,3.0,29.46666666666667,0.6666666666666666,5.0
user_08700,197.72,9,2.0,19.4,0.5,3.0
user_08701,216.95999999999998,7,5.0,24.54,0.4,1.0
user_08702,139.48,9,2.0,17.150000000000002,0.5,2.0
user_08703,194.06,9,2.0,20.3,0.5,3.0
user_08704,86.22,7,2.0,19.299999999999997,0.0,2.0
user_08705,794.45,34,4.0,24.8,0.5,16.0
user_08706,638.02,18,5.0,16.9,0.4,7.0
user_08707,251.06,13,1.0,8.0,1.0,4.0
user_08708,357.74,13,3.0,15.4,1.0,2.0
user_08709,282.61,17,3.0,35.233333333333334,0.3333333333333333,5.0
user_08710,264.01,13,4.0,16.9,0.75,7.0
user_08711,226.2,9,2.0,15.8,0.0,2.0
user_08712,187.8,8,3.0,15.533333333333333,0.0,9.0
user_08713,200.55,6,4.0,21.025,0.25,3.0
user_08714,267.5,14,3.0,19.966666666666665,0.6666666666666666,3.0
user_08715,194.04,10,2.0,21.1,0.5,6.0
user_08716,264.56,13,2.0,11.55,0.0,3.0
user_08717,207.19,9,2.0,9.25,0.5,2.0
user_08718,128.0,10,1.0,16.3,0.0,4.0
user_08719,228.05,10,2.0,9.649999999999999,0.5,3.0
user_08720,406.43,12,6.0,19.8,0.3333333333333333,4.0
user_08721,481.89,18,1.0,41.8,1.0,6.0
user_08722,374.74,13,3.0,2.6333333333333333,1.0,4.0
user_08723,337.82,17,3.0,17.2,1.0,5.0
user_08724,408.3,12,2.0,7.75,0.0,3.0
user_08725,390.35,9,1.0,20.1,0.0,5.0
user_08726,129.6,8,2.0,45.0,0.0,6.0
user_08727,156.47,9,3.0,25.933333333333334,0.6666666666666666,8.0
user_08728,263.9,10,5.0,18.68,0.4,2.0
user_08729,156.23,11,4.0,13.075,0.25,2.0
user_08730,207.51,11,2.0,17.6,0.5,5.0
user_08731,160.01,7,1.0,6.3,1.0,4.0
user_08732,107.12,10,1.0,15.1,1.0,6.0
user_08733,278.3,10,3.0,5.166666666666667,0.3333333333333333,2.0
user_08734,261.88,16,0.0,0.0,0.0,9.0
user_08735,373.72999999999996,12,2.0,9.3,0.5,5.0
user_08736,282.36,14,3.0,14.6,0.3333333333333333,7.0
user_08737,335.07,12,3.0,28.366666666666664,0.0,4.0
user_08738,182.39,12,2.0,18.75,0.0,9.0
user_08739,135.10999999999999,8,2.0,36.75,0.0,5.0
user_08740,149.22,8,4.0,19.175,0.5,4.0
user_08741,95.47,6,4.0,17.675,0.75,4.0
user_08742,224.64,9,5.0,15.3,0.4,5.0
user_08743,310.61,14,2.0,36.8,0.5,4.0
user_08744,197.33999999999997,8,6.0,23.833333333333332,0.8333333333333334,5.0
user_08745,109.76,6,2.0,27.200000000000003,0.5,5.0
user_08746,78.28999999999999,3,0.0,0.0,0.0,5.0
user_08747,345.15999999999997,11,2.0,13.600000000000001,0.5,9.0
user_08748,256.06,13,5.0,23.12,0.6,7.0
user_08749,157.32999999999998,9,5.0,25.68,0.6,9.0
user_08750,128.35999999999999,7,3.0,16.099999999999998,0.6666666666666666,5.0
user_08751,149.33,9,2.0,23.099999999999998,0.5,8.0
user_08752,411.46999999999997,13,2.0,23.25,0.0,5.0
user_08753,373.38000000000005,12,5.0,18.16,0.6,7.0
user_08754,231.79,12,4.0,22.775,0.25,7.0
user_08755,236.85,10,6.0,22.483333333333334,0.3333333333333333,6.0
user_08756,111.07,8,2.0,7.55,0.0,8.0
user_08757,699.5,12,1.0,6.1,1.0,6.0
user_08758,222.26,10,7.0,10.928571428571429,0.5714285714285714,7.0
user_08759,167.74,13,6.0,27.11666666666667,0.8333333333333334,7.0
user_08760,291.92,18,5.0,16.06,0.4,2.0
user_08761,97.43,6,3.0,20.333333333333332,0.3333333333333333,4.0
user_08762,233.75,9,2.0,11.05,1.0,10.0
user_08763,346.32,12,0.0,0.0,0.0,3.0
user_08764,75.87,5,2.0,13.2,0.0,8.0
user_08765,129.64,5,7.0,17.02857142857143,0.5714285714285714,6.0
user_08766,100.0,5,3.0,21.5,0.0,7.0
user_08767,353.08,18,2.0,16.95,0.5,2.0
user_08768,309.48,13,1.0,8.8,0.0,4.0
user_08769,123.22,6,1.0,9.2,1.0,3.0
user_08770,182.5,8,1.0,6.4,1.0,4.0
user_08771,399.64,11,1.0,7.9,0.0,0.0
user_08772,201.58,9,0.0,0.0,0.0,4.0
user_08773,290.42,13,5.0,25.419999999999998,0.6,6.0
user_08774,119.14,8,4.0,18.375,0.5,5.0
user_08775,257.99,9,4.0,18.775,0.5,6.0
user_08776,164.04999999999998,8,4.0,18.4,0.5,2.0
user_08777,283.11,10,0.0,0.0,0.0,8.0
user_08778,129.07,7,5.0,21.86,0.4,5.0
user_08779,123.92,7,4.0,29.775,0.25,5.0
user_08780,223.48,10,2.0,25.700000000000003,0.5,2.0
user_08781,211.77,12,2.0,16.25,0.5,7.0
user_08782,212.17000000000002,9,4.0,21.175,0.5,7.0
user_08783,228.68,12,2.0,13.0,0.5,2.0
user_08784,222.1,10,5.0,13.780000000000001,0.6,5.0
user_08785,276.77,12,1.0,25.6,0.0,6.0
user_08786,365.45000000000005,14,1.0,7.4,0.0,5.0
user_08787,161.26,5,4.0,6.15,0.5,3.0
user_08788,273.78999999999996,17,3.0,21.5,0.3333333333333333,6.0
user_08789,250.45,9,2.0,39.45,0.5,2.0
user_08790,193.71,9,2.0,11.55,1.0,7.0
user_08791,131.78,7,4.0,16.1,0.75,6.0
user_08792,234.7,12,3.0,24.166666666666668,1.0,4.0
user_08793,346.8,15,5.0,20.22,0.4,5.0
user_08794,378.28999999999996,18,1.0,28.8,1.0,8.0
user_08795,265.33,10,1.0,55.6,0.0,5.0
user_08796,414.19,14,4.0,25.675,0.5,3.0
user_08797,273.66,15,4.0,15.149999999999999,0.5,7.0
user_08798,283.09000000000003,15,4.0,20.525000000000002,0.25,7.0
user_08799,221.43,10,2.0,18.35,0.5,4.0
user_08800,308.59,12,1.0,40.4,1.0,8.0
user_08801,284.89,9,1.0,25.1,1.0,9.0
user_08802,218.38,14,1.0,18.7,1.0,12.0
user_08803,534.77,18,1.0,14.2,0.0,11.0
user_08804,320.93,17,1.0,24.1,1.0,4.0
user_08805,360.34,11,3.0,18.566666666666666,0.6666666666666666,4.0
user_08806,173.63,9,4.0,13.925,0.0,4.0
user_08807,416.69,16,3.0,13.0,0.3333333333333333,8.0
user_08808,231.7,12,4.0,9.225,0.75,6.0
user_08809,416.34,17,6.0,20.45,0.3333333333333333,5.0
user_08810,227.33,9,1.0,13.2,0.0,5.0
user_08811,215.42,9,4.0,26.05,0.75,4.0
user_08812,294.01,9,1.0,2.3,0.0,6.0
user_08813,406.1,14,2.0,15.95,0.0,4.0
user_08814,122.35,7,1.0,17.7,1.0,6.0
user_08815,202.04,8,3.0,30.733333333333334,0.3333333333333333,2.0
user_08816,155.68,8,3.0,27.266666666666666,0.6666666666666666,9.0
user_08817,119.82000000000001,7,6.0,21.53333333333333,0.3333333333333333,14.0
user_08818,181.46,10,2.0,8.3,1.0,5.0
user_08819,154.88,11,4.0,15.325000000000001,0.25,5.0
user_08820,300.97,11,3.0,48.53333333333333,0.3333333333333333,4.0
user_08821,304.32,15,1.0,7.2,0.0,1.0
user_08822,247.21,13,3.0,18.5,0.0,4.0
user_08823,27.4,4,1.0,21.8,0.0,6.0
user_08824,504.07,12,4.0,27.675,0.75,3.0
user_08825,307.96999999999997,8,4.0,19.225,1.0,5.0
user_08826,305.84,14,2.0,14.4,0.5,6.0
user_08827,175.86,7,3.0,18.73333333333333,0.3333333333333333,4.0
user_08828,90.97,5,3.0,12.0,0.3333333333333333,6.0
user_08829,227.09,18,4.0,13.25,0.75,4.0
user_08830,60.46,5,0.0,0.0,0.0,4.0
user_08831,252.80999999999997,11,2.0,8.8,1.0,5.0
user_08832,287.64,15,4.0,17.925,0.25,1.0
user_08833,172.69,8,0.0,0.0,0.0,6.0
user_08834,198.6,8,3.0,27.46666666666667,0.3333333333333333,6.0
user_08835,265.4,9,2.0,3.65,0.0,6.0
user_08836,194.33999999999997,9,4.0,32.675000000000004,1.0,9.0
user_08837,31.080000000000002,4,2.0,12.35,1.0,5.0
user_08838,168.75,7,3.0,30.066666666666666,0.6666666666666666,11.0
user_08839,114.52,13,1.0,4.1,0.0,8.0
user_08840,504.03,17,3.0,13.866666666666667,0.3333333333333333,9.0
user_08841,187.20999999999998,7,6.0,23.86666666666667,0.16666666666666666,5.0
user_08842,201.79000000000002,9,1.0,40.2,1.0,0.0
user_08843,132.16,9,2.0,5.15,0.0,2.0
user_08844,78.02,7,1.0,25.2,1.0,3.0
user_08845,322.25,9,4.0,13.475,0.0,14.0
user_08846,315.47,14,4.0,24.174999999999997,0.75,12.0
user_08847,552.57,16,2.0,23.450000000000003,1.0,4.0
user_08848,157.86,8,6.0,19.23333333333333,0.5,2.0
user_08849,415.98,16,4.0,22.35,0.5,4.0
user_08850,321.26,16,0.0,0.0,0.0,2.0
user_08851,169.08,10,3.0,23.03333333333333,0.0,7.0
user_08852,137.52,9,1.0,14.3,1.0,5.0
user_08853,246.42,10,2.0,7.0,1.0,7.0
user_08854,302.85,13,3.0,11.933333333333332,1.0,8.0
user_08855,277.79,6,2.0,17.35,1.0,8.0
user_08856,163.74,11,4.0,18.775,0.5,6.0
user_08857,409.59999999999997,14,5.0,28.78,0.4,1.0
user_08858,318.52,12,0.0,0.0,0.0,5.0
user_08859,450.49,10,2.0,12.75,0.0,5.0
user_08860,142.95,6,2.0,18.75,1.0,4.0
user_08861,295.8,12,4.0,18.625,0.5,9.0
user_08862,252.59,13,2.0,10.3,0.5,4.0
user_08863,216.22,13,4.0,30.550000000000004,0.0,11.0
user_08864,243.60000000000002,10,4.0,17.599999999999998,0.75,6.0
user_08865,286.1,10,1.0,21.9,0.0,3.0
user_08866,153.99,11,5.0,9.24,0.2,8.0
user_08867,215.9,10,1.0,13.2,1.0,11.0
user_08868,299.77,16,4.0,13.35,0.5,1.0
user_08869,117.87,8,4.0,20.6,0.5,5.0
user_08870,110.71000000000001,4,4.0,14.075,0.0,3.0
user_08871,332.61,14,0.0,0.0,0.0,5.0
user_08872,286.17,5,2.0,28.85,1.0,3.0
user_08873,409.98,17,1.0,11.7,1.0,7.0
user_08874,325.19,11,0.0,0.0,0.0,7.0
user_08875,202.07,9,7.0,28.642857142857142,0.2857142857142857,2.0
user_08876,128.62,10,6.0,17.2,0.5,1.0
user_08877,951.76,22,2.0,7.75,0.5,5.0
user_08878,222.34,11,2.0,19.95,0.0,6.0
user_08879,355.89,12,7.0,12.842857142857143,0.42857142857142855,3.0
user_08880,146.31,8,2.0,18.85,0.0,3.0
user_08881,217.41,8,3.0,25.0,1.0,6.0
user_08882,133.81,9,3.0,43.86666666666667,0.6666666666666666,4.0
user_08883,389.74,13,0.0,0.0,0.0,6.0
user_08884,82.08,6,0.0,0.0,0.0,3.0
user_08885,276.93,12,1.0,9.3,0.0,4.0
user_08886,315.36,10,0.0,0.0,0.0,6.0
user_08887,175.26,10,5.0,14.74,0.6,11.0
user_08888,150.24,9,1.0,10.5,1.0,10.0
user_08889,92.69999999999999,7,5.0,12.24,0.4,2.0
user_08890,372.04,9,1.0,68.0,1.0,9.0
user_08891,225.51,15,4.0,11.399999999999999,0.5,4.0
user_08892,338.2,13,4.0,25.799999999999997,0.25,4.0
user_08893,220.42000000000002,10,3.0,14.733333333333334,0.3333333333333333,4.0
user_08894,130.22,6,0.0,0.0,0.0,4.0
user_08895,295.74,17,3.0,37.23333333333333,0.6666666666666666,5.0
user_08896,91.88000000000001,7,4.0,12.500000000000002,0.5,10.0
user_08897,200.26999999999998,14,1.0,7.8,1.0,5.0
user_08898,437.56,14,2.0,27.95,0.0,11.0
user_08899,372.78000000000003,12,1.0,31.0,0.0,6.0
user_08900,178.93,8,0.0,0.0,0.0,3.0
user_08901,108.07,5,4.0,21.425,0.25,6.0
user_08902,353.67,15,5.0,6.7,0.4,8.0
user_08903,164.31,7,6.0,25.266666666666666,0.3333333333333333,3.0
user_08904,262.87,13,2.0,15.45,0.5,5.0
user_08905,176.82999999999998,8,1.0,0.0,1.0,9.0
user_08906,497.22,13,0.0,0.0,0.0,8.0
user_08907,361.18,18,1.0,20.4,1.0,4.0
user_08908,121.41,10,2.0,22.15,0.5,8.0
user_08909,459.8,20,4.0,19.1,0.5,10.0
user_08910,65.11,6,0.0,0.0,0.0,6.0
user_08911,235.39,9,3.0,9.799999999999999,0.6666666666666666,4.0
user_08912,218.85,10,4.0,17.325,0.25,4.0
user_08913,286.48,13,1.0,13.7,0.0,3.0
user_08914,118.57,4,0.0,0.0,0.0,12.0
user_08915,146.20999999999998,7,1.0,22.9,1.0,8.0
user_08916,193.21,11,2.0,29.05,0.5,5.0
user_08917,369.58000000000004,19,3.0,4.633333333333334,0.3333333333333333,4.0
user_08918,91.85,5,4.0,19.725,0.75,5.0
user_08919,344.32,14,1.0,0.0,0.0,10.0
user_08920,95.08000000000001,5,3.0,25.5,0.6666666666666666,6.0
user_08921,139.81,9,0.0,0.0,0.0,7.0
user_08922,292.4,14,3.0,35.266666666666666,0.6666666666666666,7.0
user_08923,200.94,11,5.0,25.48,0.4,6.0
user_08924,316.12,16,2.0,16.65,0.5,10.0
user_08925,447.5,17,4.0,21.05,0.75,5.0
user_08926,185.6,7,6.0,13.933333333333335,0.16666666666666666,6.0
user_08927,108.82,7,1.0,18.8,0.0,4.0
user_08928,205.72,6,3.0,17.4,1.0,6.0
user_08929,239.17999999999998,13,3.0,14.700000000000001,0.3333333333333333,2.0
user_08930,173.07,12,3.0,7.533333333333334,0.6666666666666666,4.0
user_08931,178.35,8,4.0,22.475,0.25,4.0
