user_id,timestamp,activity_type,device_type,search_id,search_query,results_returned,clicked_result_position,search_duration_seconds,used_filters,Has Auto Playback,is_clicked,clicked_position
user_08756,2025-10-27 22:58:00,Search,Mobile,search_009423,movies based on true stories,9.0,-1.0,11.5,False,0,0,
user_08757,2025-02-26 20:35:00,Search,TV,search_006528,sci-fi,49.0,1.0,6.1,False,0,1,1.0
user_08758,2025-01-02 22:45:00,Search,Mobile,search_013313,netflix originals,63.0,4.0,3.3,False,0,1,4.0
user_08758,2025-07-31 22:12:00,Search,Mobile,search_019513,thriller series,3.0,-1.0,22.2,True,0,0,
user_08758,2025-07-31 22:20:00,Search,Mobile,search_019513,thriller series,3.0,-1.0,22.2,True,0,0,
user_08758,2025-08-05 18:19:00,Search,Mobile,search_016740,drama series,21.0,6.0,5.0,False,0,1,6.0
user_08758,2025-12-10 21:03:00,Search,Tablet,search_022230,classic movies,45.0,10.0,15.5,False,0,1,10.0
user_08758,2025-04-28 21:13:00,Search,TV,search_009637,stand up comedy,46.0,-1.0,8.3,False,0,0,
user_08758,2025-05-07 19:52:00,Search,Mobile,search_014383,travel documentaries,52.0,1.0,0.0,False,0,1,1.0
user_08759,2025-06-14 22:10:00,Search,Mobile,search_012081,movies like stranger things,61.0,7.0,37.2,True,0,1,7.0
user_08759,2025-08-25 22:13:00,Search,TV,search_003499,family movies,34.0,-1.0,18.5,False,0,0,
user_08759,2025-08-08 19:19:00,Search,Mobile,search_011901,action movies,35.0,6.0,35.1,False,0,1,6.0
user_08759,2025-08-08 19:55:00,Search,TV,search_011901,action movies,35.0,6.0,35.1,False,0,1,6.0
user_08759,2025-09-30 22:25:00,Search,Mobile,search_002935,halloween movies,67.0,2.0,7.3,False,0,1,2.0
user_08759,2025-10-25 18:39:00,Search,Laptop,search_024169,family movies,27.0,6.0,29.5,False,0,1,6.0
user_08760,2025-04-09 18:19:00,Search,TV,search_006769,trending now,97.0,8.0,8.6,False,0,1,8.0
user_08760,2025-08-23 22:47:00,Search,Mobile,search_021582,drama series,99.0,-1.0,8.6,False,0,0,
user_08760,2025-08-29 21:00:00,Search,Tablet,search_016115,cooking shows,24.0,9.0,17.1,True,0,1,9.0
user_08760,2025-10-26 19:11:00,Search,Mobile,search_005417,comedy shows,76.0,-1.0,26.5,False,0,0,
user_08760,2025-11-10 18:49:00,Search,Tablet,search_014540,new releases,58.0,-1.0,19.5,False,0,0,
user_08761,2025-11-10 18:09:00,Search,Mobile,search_021884,travel documentaries,84.0,-1.0,17.3,False,0,0,
user_08761,2025-04-23 21:08:00,Search,Mobile,search_015719,thriller series,80.0,9.0,34.1,False,0,1,9.0
user_08761,2025-06-05 18:55:00,Search,Tablet,search_000813,travel documentaries,23.0,-1.0,9.6,False,0,0,
user_08762,2025-04-05 21:29:00,Search,Mobile,search_007532,animated shows,100.0,5.0,7.3,True,0,1,5.0
user_08762,2025-08-27 19:04:00,Search,Tablet,search_019101,new releases,83.0,9.0,14.8,False,0,1,9.0
user_08764,2025-10-29 19:04:00,Search,Tablet,search_019967,sci-fi,98.0,-1.0,21.3,False,0,0,
user_08764,2025-02-09 23:00:00,Search,Tablet,search_010918,superhero movies,89.0,-1.0,5.1,False,0,0,
user_08765,2025-02-11 21:21:00,Search,Mobile,search_017255,classic movies,81.0,5.0,0.2,True,0,1,5.0
user_08765,2025-07-23 22:53:00,Search,Mobile,search_023544,comedy shows,19.0,3.0,49.2,False,0,1,3.0
user_08765,2025-02-26 21:51:00,Search,TV,search_013894,travel documentaries,4.0,-1.0,36.3,False,0,0,
user_08765,2025-05-08 20:02:00,Search,Mobile,search_016452,new releases,23.0,-1.0,4.2,True,0,0,
user_08765,2025-09-17 19:06:00,Search,TV,search_008940,action movies,69.0,-1.0,10.1,False,0,0,
user_08765,2025-11-01 20:37:00,Search,Mobile,search_003462,family movies,86.0,8.0,9.6,False,0,1,8.0
user_08765,2025-11-01 22:04:00,Search,Tablet,search_003462,family movies,86.0,8.0,9.6,False,0,1,8.0
user_08766,2025-09-08 20:33:00,Search,Tablet,search_016504,superhero movies,11.0,-1.0,15.0,False,0,0,
user_08766,2025-01-04 20:05:00,Search,Mobile,search_023166,animated shows,82.0,-1.0,18.8,False,0,0,
user_08766,2025-07-25 20:31:00,Search,Mobile,search_000249,netflix originals,33.0,-1.0,30.7,True,0,0,
user_08767,2025-02-11 20:09:00,Search,Desktop,search_013266,family movies,68.0,3.0,33.9,False,0,1,3.0
user_08767,2025-07-16 19:35:00,Search,Mobile,search_018916,new releases,65.0,-1.0,0.0,True,0,0,
user_08768,2025-10-20 18:54:00,Search,Mobile,search_020830,new releases,8.0,-1.0,8.8,True,0,0,
user_08769,2025-01-15 22:17:00,Search,Laptop,search_000797,movies like stranger things,48.0,4.0,9.2,False,0,1,4.0
user_08770,2025-11-13 20:55:00,Search,Laptop,search_001072,halloween movies,100.0,10.0,6.4,False,0,1,10.0
user_08771,2025-01-27 19:41:00,Search,Tablet,search_021697,true crime,95.0,-1.0,7.9,True,0,0,
user_08773,2025-06-23 22:08:00,Search,Desktop,search_008552,halloween movies,84.0,4.0,45.9,False,0,1,4.0
user_08773,2025-02-26 19:21:00,Search,Tablet,search_022922,new releases,89.0,-1.0,0.7,False,0,0,
user_08773,2025-07-04 19:55:00,Search,TV,search_009040,romantic comedies,72.0,2.0,26.9,True,0,1,2.0
user_08773,2025-08-11 20:19:00,Search,Mobile,search_022504,thriller series,93.0,2.0,29.8,False,0,1,2.0
user_08773,2025-11-29 18:39:00,Search,Laptop,search_010677,best movies 2024,20.0,-1.0,23.8,False,0,0,
user_08774,2025-03-15 18:40:00,Search,TV,search_005108,trending now,75.0,-1.0,9.7,False,0,0,
user_08774,2025-08-23 21:36:00,Search,Mobile,search_013986,true crime,45.0,-1.0,22.5,False,0,0,
user_08774,2025-09-26 22:30:00,Search,TV,search_023382,comedy shows,58.0,1.0,25.1,False,0,1,1.0
user_08774,2025-11-27 21:46:00,Search,TV,search_022774,horror movies,24.0,4.0,16.2,True,0,1,4.0
user_08775,2025-07-12 21:46:00,Search,TV,search_020690,series with only one season,50.0,4.0,21.7,False,0,1,4.0
user_08775,2025-04-23 18:04:00,Search,TV,search_007219,new releases,14.0,-1.0,3.4,False,0,0,
user_08775,2025-09-24 18:37:00,Search,Tablet,search_023340,family movies,58.0,-1.0,23.1,False,0,0,
user_08775,2025-10-30 22:45:00,Search,TV,search_018501,christmas movies,99.0,8.0,26.9,False,0,1,8.0
user_08776,2025-10-18 18:52:00,Search,Mobile,search_024651,thriller series,69.0,-1.0,24.8,False,0,0,
user_08776,2025-10-18 20:07:00,Search,Tablet,search_024651,thriller series,69.0,-1.0,24.8,False,0,0,
user_08776,2025-08-15 22:31:00,Search,TV,search_023485,netflix originals,94.0,4.0,12.0,False,0,1,4.0
user_08776,2025-08-15 23:59:00,Search,Mobile,search_023485,netflix originals,94.0,4.0,12.0,False,0,1,4.0
user_08778,2025-03-19 22:11:00,Search,TV,search_005514,horror movies,85.0,5.0,15.5,True,0,1,5.0
user_08778,2025-08-27 21:34:00,Search,Mobile,search_023759,cooking shows,34.0,-1.0,24.4,True,0,0,
user_08778,2025-11-23 20:46:00,Search,Mobile,search_019782,drama series,0.0,1.0,10.3,True,0,1,1.0
user_08778,2025-08-08 22:11:00,Search,Mobile,search_016629,christmas movies,35.0,-1.0,38.4,False,0,0,
user_08778,2025-12-31 20:59:00,Search,Mobile,search_006707,new releases,75.0,-1.0,20.7,False,0,0,
user_08779,2025-10-03 20:17:00,Search,Laptop,search_017230,travel documentaries,65.0,-1.0,27.0,True,0,0,
user_08779,2025-10-05 20:56:00,Search,TV,search_010861,christmas movies,95.0,-1.0,31.9,False,0,0,
user_08779,2025-03-31 18:41:00,Search,Mobile,search_011120,korean drama,33.0,8.0,9.9,False,0,1,8.0
user_08779,2025-05-31 19:18:00,Search,TV,search_021060,korean drama,33.0,-1.0,50.3,False,0,0,
user_08780,2025-11-03 18:47:00,Search,TV,search_012421,romantic comedies,36.0,-1.0,22.6,False,0,0,
user_08780,2025-12-02 21:13:00,Search,TV,search_015653,action movies,85.0,5.0,28.8,True,0,1,5.0
user_08781,2025-01-16 20:38:00,Search,Mobile,search_003887,romantic comedies,62.0,4.0,9.8,True,0,1,4.0
user_08781,2025-04-01 20:32:00,Search,Tablet,search_023483,halloween movies,65.0,-1.0,22.7,False,0,0,
user_08782,2025-01-05 19:18:00,Search,Mobile,search_022640,travel documentaries,26.0,-1.0,23.0,False,0,0,
user_08782,2025-02-16 19:53:00,Search,TV,search_015712,romantic comedies,93.0,-1.0,21.1,True,0,0,
user_08782,2025-11-06 18:33:00,Search,Mobile,search_017730,comedy shows,48.0,4.0,20.3,False,0,1,4.0
user_08782,2025-11-06 19:26:00,Search,TV,search_017730,comedy shows,48.0,4.0,20.3,False,0,1,4.0
user_08783,2025-05-13 22:04:00,Search,TV,search_019644,shows with strong female leads,33.0,2.0,12.0,False,0,1,2.0
user_08783,2025-11-16 20:57:00,Search,Tablet,search_014627,comedy shows,47.0,-1.0,14.0,False,0,0,
user_08784,2025-07-16 20:58:00,Search,Desktop,search_020387,trending now,39.0,-1.0,17.5,False,0,0,
user_08784,2025-09-27 18:28:00,Search,Tablet,search_013866,netflix originals,15.0,3.0,24.3,False,0,1,3.0
user_08784,2025-10-05 22:18:00,Search,Mobile,search_022190,netflix originals,52.0,-1.0,23.7,False,0,0,
user_08784,2025-07-03 20:54:00,Search,Tablet,search_007427,war movies,29.0,4.0,3.4,False,0,1,4.0
user_08784,2025-12-12 21:34:00,Search,Tablet,search_024452,superhero movies,12.0,6.0,0.0,False,0,1,6.0
user_08785,2025-04-16 22:17:00,Search,TV,search_008752,animated shows,47.0,-1.0,25.6,False,0,0,
user_08786,2025-12-10 22:33:00,Search,Tablet,search_007993,comedy shows,40.0,-1.0,7.4,True,0,0,
user_08787,2025-10-06 20:36:00,Search,TV,search_009758,documentaries,49.0,-1.0,20.2,False,0,0,
user_08787,2025-03-15 20:25:00,Search,Mobile,search_022152,sci-fi,62.0,6.0,0.0,False,0,1,6.0
user_08787,2025-05-31 21:30:00,Search,Tablet,search_017430,family movies,35.0,-1.0,0.0,False,0,0,
user_08787,2025-08-10 20:52:00,Search,TV,search_003407,sci-fi,97.0,2.0,4.4,False,0,1,2.0
user_08788,2025-03-12 22:25:00,Search,Tablet,search_013452,horror movies,72.0,-1.0,44.3,False,0,0,
user_08788,2025-10-30 18:25:00,Search,Mobile,search_006187,drama series,45.0,7.0,7.2,False,0,1,7.0
user_08788,2025-04-20 21:13:00,Search,Mobile,search_007814,documentaries,26.0,-1.0,13.0,False,0,0,
user_08789,2025-03-25 18:48:00,Search,Tablet,search_014142,war movies,45.0,1.0,64.9,False,0,1,1.0
user_08789,2025-12-03 18:10:00,Search,Mobile,search_009985,christmas movies,42.0,-1.0,14.0,True,0,0,
user_08790,2025-06-04 22:33:00,Search,Tablet,search_010431,netflix originals,48.0,8.0,8.5,False,0,1,8.0
user_08790,2025-12-18 20:44:00,Search,TV,search_021042,superhero movies,65.0,6.0,14.6,False,0,1,6.0
user_08791,2025-01-01 22:46:00,Search,Laptop,search_008591,family movies,90.0,6.0,7.3,False,0,1,6.0
user_08791,2025-01-22 19:34:00,Search,Mobile,search_005222,family movies,29.0,-1.0,21.1,False,0,0,
user_08791,2025-04-11 21:43:00,Search,Tablet,search_013378,thriller series,41.0,9.0,24.4,False,0,1,9.0
user_08791,2025-10-05 22:24:00,Search,Desktop,search_014140,travel documentaries,74.0,2.0,11.6,False,0,1,2.0
user_08792,2025-03-29 22:05:00,Search,Desktop,search_016999,animated shows,92.0,6.0,44.8,False,0,1,6.0
user_08792,2025-08-06 20:04:00,Search,Tablet,search_023803,series with only one season,6.0,6.0,14.7,False,0,1,6.0
user_08792,2025-10-09 20:12:00,Search,Desktop,search_011948,travel documentaries,15.0,1.0,13.0,False,0,1,1.0
user_08793,2025-02-02 21:13:00,Search,Mobile,search_023928,travel documentaries,59.0,-1.0,39.1,True,0,0,
user_08793,2025-04-22 21:46:00,Search,TV,search_023404,netflix originals,16.0,-1.0,21.5,True,0,0,
user_08793,2025-05-24 18:26:00,Search,Desktop,search_000312,cooking shows,28.0,9.0,10.4,False,0,1,9.0
user_08793,2025-10-08 19:51:00,Search,TV,search_024020,romantic comedies,81.0,-1.0,26.9,True,0,0,
user_08793,2025-06-16 20:17:00,Search,Mobile,search_023032,new releases,8.0,2.0,3.2,True,0,1,2.0
user_08794,2025-02-28 21:43:00,Search,TV,search_000997,horror movies,25.0,1.0,28.8,True,0,1,1.0
user_08795,2025-08-30 20:30:00,Search,Laptop,search_004145,war movies,22.0,-1.0,55.6,False,0,0,
user_08796,2025-01-31 19:09:00,Search,Desktop,search_005127,shows with strong female leads,88.0,6.0,53.0,True,0,1,6.0
user_08796,2025-05-27 21:01:00,Search,Mobile,search_003729,travel documentaries,17.0,5.0,24.2,False,0,1,5.0
user_08796,2025-03-15 19:48:00,Search,Tablet,search_012485,romantic comedies,67.0,-1.0,17.7,False,0,0,
user_08796,2025-10-04 22:05:00,Search,Tablet,search_021208,korean drama,39.0,-1.0,7.8,False,0,0,
user_08797,2025-07-29 19:39:00,Search,Desktop,search_004336,horror movies,81.0,-1.0,26.7,False,0,0,
user_08797,2025-09-22 22:34:00,Search,Tablet,search_000235,classic movies,0.0,3.0,7.6,True,0,1,3.0
user_08797,2025-06-24 22:47:00,Search,TV,search_015077,classic movies,78.0,9.0,7.4,True,0,1,9.0
user_08797,2025-09-08 21:47:00,Search,Mobile,search_013850,christmas movies,82.0,-1.0,18.9,False,0,0,
user_08798,2025-02-14 22:26:00,Search,Mobile,search_000959,war movies,52.0,-1.0,36.7,False,0,0,
user_08798,2025-06-03 19:56:00,Search,Mobile,search_023704,documentaries,56.0,-1.0,29.0,False,0,0,
user_08798,2025-08-04 21:45:00,Search,TV,search_012320,korean drama,89.0,-1.0,10.7,False,0,0,
user_08798,2025-12-05 18:55:00,Search,Tablet,search_005614,music documentaries,0.0,6.0,5.7,False,0,1,6.0
user_08799,2025-04-02 21:42:00,Search,Laptop,search_006977,best movies 2024,15.0,7.0,22.7,True,0,1,7.0
user_08799,2025-12-26 22:45:00,Search,Desktop,search_004883,travel documentaries,47.0,-1.0,14.0,True,0,0,
user_08800,2025-11-04 22:23:00,Search,Tablet,search_014071,music documentaries,24.0,1.0,40.4,False,0,1,1.0
user_08801,2025-02-01 20:25:00,Search,Desktop,search_006565,horror movies,90.0,8.0,25.1,False,0,1,8.0
user_08802,2025-09-13 22:58:00,Search,TV,search_001906,sci-fi,70.0,7.0,18.7,False,0,1,7.0
user_08803,2025-03-23 19:56:00,Search,TV,search_024122,trending now,19.0,-1.0,14.2,False,0,0,
user_08804,2025-07-16 19:29:00,Search,Mobile,search_009845,biographies,56.0,9.0,24.1,True,0,1,9.0
user_08805,2025-01-08 21:48:00,Search,Mobile,search_009606,korean drama,51.0,1.0,10.3,False,0,1,1.0
user_08805,2025-05-06 22:10:00,Search,Mobile,search_006578,war movies,90.0,-1.0,28.4,False,0,0,
user_08805,2025-01-22 19:29:00,Search,Tablet,search_021329,netflix originals,40.0,10.0,17.0,True,0,1,10.0
user_08806,2025-05-23 19:29:00,Search,Desktop,search_015305,romantic comedies,53.0,-1.0,0.0,True,0,0,
user_08806,2025-06-19 18:22:00,Search,TV,search_015371,romantic comedies,18.0,-1.0,10.8,False,0,0,
user_08806,2025-09-26 21:23:00,Search,Laptop,search_004125,horror movies,68.0,-1.0,21.8,False,0,0,
user_08806,2025-10-12 18:14:00,Search,Tablet,search_016035,halloween movies,31.0,-1.0,23.1,False,0,0,
user_08807,2025-03-05 21:01:00,Search,TV,search_009112,netflix originals,7.0,5.0,11.4,True,0,1,5.0
user_08807,2025-04-09 22:29:00,Search,TV,search_004509,thriller series,30.0,-1.0,21.4,False,0,0,
user_08807,2025-12-15 19:34:00,Search,TV,search_008802,true crime,29.0,-1.0,6.2,False,0,0,
user_08808,2025-02-13 22:58:00,Search,Tablet,search_008866,movies like stranger things,83.0,3.0,0.0,True,0,1,3.0
user_08808,2025-03-11 21:16:00,Search,Mobile,search_002609,thriller series,8.0,5.0,7.2,True,0,1,5.0
user_08808,2025-07-24 18:02:00,Search,Desktop,search_018870,new releases,80.0,10.0,14.1,False,0,1,10.0
user_08808,2025-07-27 21:00:00,Search,Mobile,search_007171,christmas movies,81.0,-1.0,15.6,False,0,0,
user_08809,2025-07-12 18:02:00,Search,Desktop,search_022716,christmas movies,27.0,8.0,20.8,True,0,1,8.0
user_08809,2025-07-12 18:34:00,Search,TV,search_022716,christmas movies,27.0,8.0,20.8,True,0,1,8.0
user_08809,2025-01-13 21:24:00,Search,TV,search_016223,war movies,75.0,-1.0,32.4,False,0,0,
user_08809,2025-01-13 22:45:00,Search,TV,search_016223,war movies,75.0,-1.0,32.4,False,0,0,
user_08809,2025-03-09 21:29:00,Search,Mobile,search_015497,true crime,30.0,-1.0,16.3,True,0,0,
user_08809,2025-03-13 18:36:00,Search,Mobile,search_006313,music documentaries,58.0,-1.0,0.0,True,0,0,
user_08810,2025-10-09 18:59:00,Search,TV,search_005150,superhero movies,88.0,-1.0,13.2,True,0,0,
user_08811,2025-01-07 21:59:00,Search,TV,search_022745,series with only one season,61.0,6.0,24.1,False,0,1,6.0
user_08811,2025-01-07 23:04:00,Search,TV,search_022745,series with only one season,61.0,6.0,24.1,False,0,1,6.0
user_08811,2025-01-22 18:43:00,Search,Tablet,search_006271,war movies,97.0,3.0,32.6,False,0,1,3.0
user_08811,2025-03-02 18:53:00,Search,TV,search_015927,animated shows,82.0,-1.0,23.4,True,0,0,
user_08812,2025-03-05 21:43:00,Search,Tablet,search_020995,music documentaries,86.0,-1.0,2.3,False,0,0,
user_08813,2025-04-04 20:20:00,Search,Mobile,search_008004,halloween movies,34.0,-1.0,21.2,True,0,0,
user_08813,2025-08-30 18:28:00,Search,Laptop,search_010054,animated shows,80.0,-1.0,10.7,False,0,0,
user_08814,2025-06-11 19:35:00,Search,TV,search_002512,short episodes under 30 minutes,81.0,4.0,17.7,False,0,1,4.0
user_08815,2025-03-09 22:51:00,Search,Tablet,search_012391,animated shows,84.0,-1.0,22.0,False,0,0,
user_08815,2025-10-17 21:22:00,Search,TV,search_010642,family movies,1.0,-1.0,27.0,False,0,0,
user_08815,2025-05-04 21:26:00,Search,TV,search_010122,travel documentaries,12.0,3.0,43.2,False,0,1,3.0
user_08816,2025-02-25 21:12:00,Search,Mobile,search_012401,biographies,11.0,2.0,46.4,False,0,1,2.0
user_08816,2025-03-20 19:52:00,Search,Mobile,search_000279,superhero movies,16.0,-1.0,6.0,True,0,0,
user_08816,2025-09-22 20:07:00,Search,TV,search_020715,new releases,38.0,2.0,29.4,False,0,1,2.0
user_08817,2025-04-12 19:06:00,Search,TV,search_022436,true crime,67.0,9.0,11.1,True,0,1,9.0
user_08817,2025-06-04 19:16:00,Search,Mobile,search_006405,true crime,83.0,3.0,9.2,False,0,1,3.0
user_08817,2025-11-23 18:58:00,Search,Mobile,search_022460,halloween movies,79.0,-1.0,5.8,False,0,0,
user_08817,2025-12-14 21:57:00,Search,Mobile,search_016029,korean drama,37.0,-1.0,8.5,True,0,0,
user_08817,2025-08-20 22:44:00,Search,TV,search_014390,war movies,64.0,-1.0,48.2,True,0,0,
user_08817,2025-10-03 19:28:00,Search,Tablet,search_019587,horror movies,39.0,-1.0,46.4,True,0,0,
user_08818,2025-04-03 18:10:00,Search,Mobile,search_022033,cooking shows,40.0,9.0,1.5,False,0,1,9.0
user_08818,2025-12-20 19:14:00,Search,Mobile,search_000891,family movies,30.0,2.0,15.1,False,0,1,2.0
user_08819,2025-04-03 22:47:00,Search,TV,search_022004,music documentaries,41.0,-1.0,19.6,False,0,0,
user_08819,2025-04-03 23:30:00,Search,TV,search_022004,music documentaries,41.0,-1.0,19.6,False,0,0,
user_08819,2025-05-30 22:03:00,Search,Desktop,search_022446,true crime,51.0,4.0,12.6,False,0,1,4.0
user_08819,2025-12-18 22:07:00,Search,TV,search_006591,true crime,90.0,-1.0,9.5,False,0,0,
user_08820,2025-06-01 22:16:00,Search,Mobile,search_011161,christmas movies,22.0,-1.0,24.4,False,0,0,
user_08820,2025-05-15 22:20:00,Search,Laptop,search_014643,war movies,85.0,-1.0,73.8,False,0,0,
user_08820,2025-06-13 19:00:00,Search,Mobile,search_000687,action movies,85.0,2.0,47.4,True,0,1,2.0
user_08821,2025-06-03 21:14:00,Search,Desktop,search_024193,travel documentaries,34.0,-1.0,7.2,False,0,0,
user_08822,2025-11-12 19:03:00,Search,Mobile,search_011311,drama series,13.0,-1.0,32.7,True,0,0,
user_08822,2025-12-13 20:33:00,Search,Mobile,search_014612,trending now,28.0,-1.0,11.4,False,0,0,
user_08822,2025-12-13 21:05:00,Search,Mobile,search_014612,trending now,28.0,-1.0,11.4,False,0,0,
user_08823,2025-11-08 20:04:00,Search,TV,search_024899,stand up comedy,85.0,-1.0,21.8,True,0,0,
user_08824,2025-11-17 18:44:00,Search,Mobile,search_000139,stand up comedy,32.0,9.0,45.6,True,0,1,9.0
user_08824,2025-06-05 20:48:00,Search,TV,search_018116,cooking shows,48.0,-1.0,9.4,False,0,0,
user_08824,2025-06-14 22:21:00,Search,TV,search_020538,sci-fi,78.0,4.0,13.3,False,0,1,4.0
user_08824,2025-12-11 20:08:00,Search,Desktop,search_011307,trending now,81.0,6.0,42.4,True,0,1,6.0
user_08825,2025-04-25 21:17:00,Search,Tablet,search_023481,award winning documentaries,57.0,3.0,7.2,False,0,1,3.0
user_08825,2025-04-25 22:16:00,Search,TV,search_023481,award winning documentaries,57.0,3.0,7.2,False,0,1,3.0
user_08825,2025-09-29 18:12:00,Search,Mobile,search_013564,stand up comedy,37.0,9.0,12.6,False,0,1,9.0
user_08825,2025-11-29 20:04:00,Search,Mobile,search_012901,korean drama,95.0,6.0,49.9,False,0,1,6.0
user_08826,2025-03-28 18:48:00,Search,TV,search_006693,stand up comedy,30.0,-1.0,22.0,False,0,0,
user_08826,2025-09-07 18:04:00,Search,TV,search_012728,new releases,25.0,7.0,6.8,True,0,1,7.0
user_08827,2025-02-27 20:30:00,Search,Mobile,search_004751,classic movies,58.0,2.0,41.8,False,0,1,2.0
user_08827,2025-03-22 18:43:00,Search,Mobile,search_007085,action movies,21.0,-1.0,7.6,False,0,0,
user_08827,2025-10-17 21:03:00,Search,Mobile,search_007968,true crime,59.0,-1.0,6.8,False,0,0,
user_08828,2025-09-02 21:16:00,Search,Tablet,search_023691,shows with strong female leads,39.0,6.0,13.6,False,0,1,6.0
user_08828,2025-08-20 22:46:00,Search,TV,search_007807,cooking shows,37.0,-1.0,14.6,True,0,0,
user_08828,2025-10-14 21:48:00,Search,Mobile,search_020126,shows with strong female leads,93.0,-1.0,7.8,False,0,0,
user_08829,2025-04-05 22:25:00,Search,Mobile,search_005144,trending now,52.0,-1.0,13.0,True,0,0,
user_08829,2025-09-18 22:20:00,Search,Desktop,search_001409,netflix originals,43.0,8.0,9.2,True,0,1,8.0
user_08829,2025-09-25 21:45:00,Search,TV,search_015139,movies based on true stories,70.0,8.0,15.5,False,0,1,8.0
user_08829,2025-09-27 20:20:00,Search,Tablet,search_002168,music documentaries,64.0,1.0,15.3,True,0,1,1.0
user_08831,2025-06-18 21:33:00,Search,Mobile,search_022562,best movies 2024,74.0,4.0,6.2,False,0,1,4.0
user_08831,2025-06-25 22:00:00,Search,Desktop,search_021706,action movies,2.0,6.0,11.4,True,0,1,6.0
user_08832,2025-11-12 18:16:00,Search,TV,search_008844,series with only one season,96.0,-1.0,27.2,False,0,0,
user_08832,2025-05-29 18:51:00,Search,Tablet,search_018331,horror movies,6.0,10.0,9.9,False,0,1,10.0
user_08832,2025-07-08 22:07:00,Search,TV,search_000352,classic movies,55.0,-1.0,23.8,False,0,0,
user_08832,2025-12-03 22:12:00,Search,Tablet,search_006214,drama series,51.0,-1.0,10.8,False,0,0,
user_08834,2025-01-19 22:42:00,Search,Laptop,search_009883,horror movies,44.0,-1.0,56.5,True,0,0,
user_08834,2025-05-05 20:39:00,Search,Desktop,search_018622,shows with strong female leads,49.0,-1.0,14.5,False,0,0,
user_08834,2025-06-14 19:37:00,Search,TV,search_005489,romantic comedies,80.0,8.0,11.4,True,0,1,8.0
user_08835,2025-05-17 19:04:00,Search,TV,search_017877,cooking shows,60.0,-1.0,3.5,False,0,0,
user_08835,2025-06-10 18:33:00,Search,Tablet,search_019161,cooking shows,48.0,-1.0,3.8,False,0,0,
user_08836,2025-02-19 21:42:00,Search,Mobile,search_018948,action movies,78.0,3.0,54.2,False,0,1,3.0
user_08836,2025-02-19 23:04:00,Search,Mobile,search_018948,action movies,78.0,3.0,54.2,False,0,1,3.0
user_08836,2025-05-15 20:29:00,Search,Mobile,search_021483,christmas movies,57.0,5.0,8.7,False,0,1,5.0
user_08836,2025-05-14 18:22:00,Search,TV,search_001183,new releases,45.0,8.0,13.6,False,0,1,8.0
user_08837,2025-05-17 19:24:00,Search,Mobile,search_024721,cooking shows,78.0,10.0,22.0,False,0,1,10.0
user_08837,2025-08-23 20:55:00,Search,Mobile,search_003281,music documentaries,24.0,7.0,2.7,False,0,1,7.0
user_08838,2025-01-24 21:56:00,Search,Mobile,search_009397,sci-fi,39.0,-1.0,39.2,False,0,0,
user_08838,2025-09-25 22:16:00,Search,Mobile,search_010538,christmas movies,82.0,6.0,4.7,False,0,1,6.0
user_08838,2025-10-27 22:30:00,Search,Tablet,search_020072,classic movies,72.0,6.0,46.3,False,0,1,6.0
user_08839,2025-02-09 21:12:00,Search,Mobile,search_011425,netflix originals,64.0,-1.0,4.1,False,0,0,
user_08840,2025-01-16 22:15:00,Search,Mobile,search_005324,drama series,7.0,-1.0,16.8,False,0,0,
user_08840,2025-09-28 22:15:00,Search,Tablet,search_012581,true crime,14.0,9.0,6.2,False,0,1,9.0
user_08840,2025-12-06 18:20:00,Search,TV,search_018596,family movies,80.0,-1.0,18.6,False,0,0,
user_08841,2025-07-01 19:21:00,Search,Tablet,search_013711,comedy shows,55.0,-1.0,26.4,True,0,0,
user_08841,2025-09-20 20:31:00,Search,Mobile,search_004626,horror movies,71.0,-1.0,22.0,False,0,0,
user_08841,2025-12-14 18:51:00,Search,Mobile,search_007040,classic movies,29.0,6.0,75.2,False,0,1,6.0
user_08841,2025-01-23 22:15:00,Search,Laptop,search_024431,movies like stranger things,88.0,-1.0,9.0,False,0,0,
user_08841,2025-03-29 21:53:00,Search,TV,search_010865,music documentaries,46.0,-1.0,5.3,False,0,0,
user_08841,2025-03-29 22:42:00,Search,Tablet,search_010865,music documentaries,46.0,-1.0,5.3,False,0,0,
user_08842,2025-06-05 19:52:00,Search,TV,search_013648,music documentaries,66.0,6.0,40.2,False,0,1,6.0
user_08843,2025-12-08 19:30:00,Search,Mobile,search_002428,halloween movies,70.0,-1.0,9.3,False,0,0,
user_08843,2025-12-19 22:33:00,Search,Mobile,search_000649,superhero movies,92.0,-1.0,1.0,False,0,0,
user_08844,2025-01-03 22:16:00,Search,Tablet,search_019264,netflix originals,49.0,6.0,25.2,True,0,1,6.0
user_08845,2025-12-19 21:33:00,Search,Mobile,search_004794,horror movies,100.0,-1.0,6.3,False,0,0,
user_08845,2025-05-28 19:47:00,Search,Mobile,search_016127,best movies 2024,42.0,-1.0,17.9,False,0,0,
user_08845,2025-06-05 22:03:00,Search,Tablet,search_010593,series with only one season,65.0,-1.0,7.7,True,0,0,
user_08845,2025-08-18 22:08:00,Search,Mobile,search_002112,romantic comedies,91.0,-1.0,22.0,True,0,0,
user_08846,2025-05-04 20:36:00,Search,TV,search_002888,netflix originals,100.0,1.0,5.5,False,0,1,1.0
